년월,시도명,읍면동명,업종명,성별,이용자수,이용금액,거주인구,근무인구,방문인구,데이터기준일자
2020-01-01,제주시,외도동,체인화 편의점,남성,11530,112113030,3651449.212,197093.412,1837113.079,2020-12-15
2020-01-01,제주시,외도동,차량용 주유소 운영업,남성,2359,132001018,3651449.212,197093.412,1837113.079,2020-12-15
2020-01-01,제주시,외도동,차량용 가스 충전업,여성,363,18628591,3918957.932,185338.397,1658424.284,2020-12-15
2020-01-01,제주시,외도동,중식 음식점업,남성,685,19100000,3651449.212,197093.412,1837113.079,2020-12-15
2020-01-01,제주시,외도동,전시 및 행사 대행업,남성,9,421000,3651449.212,197093.412,1837113.079,2020-12-15
2020-01-01,제주시,외도동,자동차 임대업,남성,283,21154500,3651449.212,197093.412,1837113.079,2020-12-15
2020-01-01,제주시,외도동,일식 음식점업,남성,214,15010100,3651449.212,197093.412,1837113.079,2020-12-15
2020-01-01,제주시,외도동,일반유흥 주점업,남성,19,5740000,3651449.212,197093.412,1837113.079,2020-12-15
2020-01-01,제주시,외도동,육류 소매업,남성,200,32599930,3651449.212,197093.412,1837113.079,2020-12-15
2020-01-01,제주시,외도동,여행사업,남성,1,4000000,3651449.212,197093.412,1837113.079,2020-12-15
2020-01-01,제주시,외도동,전시 및 행사 대행업,여성,11,768500,3918957.932,185338.397,1658424.284,2020-12-15
2020-01-01,제주시,외도동,차량용 주유소 운영업,여성,1391,75983860,3918957.932,185338.397,1658424.284,2020-12-15
2020-01-01,제주시,용담1동,여관업,남성,69,9607135,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,외도동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1362,20730420,3918957.932,185338.397,1658424.284,2020-12-15
2020-01-01,제주시,용담1동,욕탕업,남성,30,1526500,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,용담1동,육류 소매업,남성,916,88050370,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,용담1동,일반유흥 주점업,남성,69,23930000,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,용담1동,일식 음식점업,남성,108,16152000,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,용담1동,스포츠 및 레크레이션 용품 임대업,남성,48,2209800,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,용담1동,슈퍼마켓,남성,949,11515340,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,용담1동,여행사업,남성,2,1180850,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,용담1동,자동차 임대업,남성,96,3880298,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,용담1동,체인화 편의점,남성,4986,43526130,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,용담1동,택시 운송업,남성,5,34700,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,용담1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,287,3774600,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,용담1동,한식 음식점업,남성,3672,155163300,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,용담1동,중식 음식점업,남성,165,3882500,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,용담1동,차량용 가스 충전업,남성,482,15408449,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,용담1동,차량용 주유소 운영업,남성,1204,56191470,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,용담1동,호텔업,남성,19,2761000,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,용담1동,화장품 및 방향제 소매업,남성,15,1846600,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,외도동,자동차 임대업,여성,198,14724200,3918957.932,185338.397,1658424.284,2020-12-15
2020-01-01,제주시,외도동,한식 음식점업,여성,4924,168328250,3918957.932,185338.397,1658424.284,2020-12-15
2020-01-01,제주시,외도동,호텔업,여성,111,10553965,3918957.932,185338.397,1658424.284,2020-12-15
2020-01-01,제주시,외도동,화장품 및 방향제 소매업,여성,281,9451040,3918957.932,185338.397,1658424.284,2020-12-15
2020-01-01,제주시,용담1동,건강보조식품 소매업,남성,4,744000,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,용담1동,수산물 소매업,남성,43,5039700,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,외도동,체인화 편의점,여성,6296,68374700,3918957.932,185338.397,1658424.284,2020-12-15
2020-01-01,제주시,용담1동,서양식 음식점업,남성,69,1235000,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,용담1동,과실 및 채소 소매업,남성,164,14497724,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,용담1동,기타 외국식 음식점업,남성,15,1175000,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,용담1동,기타 주점업,남성,211,35600000,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,용담1동,비알콜 음료점업,남성,17,194500,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,용담1동,빵 및 과자류 소매업,남성,289,9099500,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,용담1동,관광 민예품 및 선물용품 소매업,남성,1,12000,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,용담1동,그외 기타 종합 소매업,남성,1,150000,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,용담1동,기타 수상오락 서비스업,남성,9,1110000,2126798.646,178812.922,1688335.544,2020-12-15
2020-01-01,제주시,오라동,일식 음식점업,남성,53,7952500,4759442.058,595571.433,4993516.699,2020-12-15
2020-01-01,제주시,애월읍,일식 음식점업,여성,500,32200800,11334754.65,832367.326,7254038.019,2020-12-15
2020-01-01,제주시,아라동,기타 주점업,남성,48,3783000,11552859.6,1301783.885,4845172.02,2020-12-15
2020-01-01,제주시,삼도2동,과실 및 채소 소매업,여성,104,4529009,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도2동,일반유흥 주점업,남성,128,30723000,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼도2동,슈퍼마켓,남성,1525,19531700,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼도2동,스포츠 및 레크레이션 용품 임대업,남성,87,7567950,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼도2동,여관업,남성,132,7258847,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼도2동,여행사업,남성,9,3279000,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼도2동,욕탕업,남성,269,3926500,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼도2동,육류 소매업,남성,40,4003000,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼도2동,일식 음식점업,남성,218,14339500,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼도2동,건강보조식품 소매업,여성,5,467800,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도2동,전시 및 행사 대행업,남성,2,135000,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼도2동,중식 음식점업,남성,551,14226000,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼도2동,체인화 편의점,남성,11439,104400610,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼도2동,택시 운송업,남성,15,67200,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,265,2513600,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼도2동,한식 음식점업,남성,7371,267299820,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼도2동,수산물 소매업,남성,6,3156000,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼도2동,비알콜 음료점업,남성,54,615000,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼도2동,기타 주점업,남성,182,24688990,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼도2동,기타 외국식 음식점업,남성,140,7702827,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼도2동,기타 대형 종합 소매업,남성,8622,612670600,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼도2동,그외 기타 종합 소매업,남성,5,715000,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼도2동,관광 민예품 및 선물용품 소매업,남성,23,3386000,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼도2동,관광 민예품 및 선물용품 소매업,여성,46,12047100,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도2동,화장품 및 방향제 소매업,남성,20,4559655,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼도2동,건강보조식품 소매업,남성,4,391300,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼도1동,화장품 및 방향제 소매업,여성,62,8133050,3494662.365,297070.811,2362562.46,2020-12-15
2020-01-01,제주시,삼도1동,호텔업,여성,57,6315208,3494662.365,297070.811,2362562.46,2020-12-15
2020-01-01,제주시,삼도1동,한식 음식점업,여성,2407,77393150,3494662.365,297070.811,2362562.46,2020-12-15
2020-01-01,제주시,삼도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,230,5169600,3494662.365,297070.811,2362562.46,2020-12-15
2020-01-01,제주시,삼도2동,서양식 음식점업,남성,484,11049500,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼도2동,과실 및 채소 소매업,남성,53,1420500,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼도2동,빵 및 과자류 소매업,남성,271,3124520,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼도2동,중식 음식점업,여성,327,8299500,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도2동,기타 대형 종합 소매업,여성,8271,573567340,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼양동,과실 및 채소 소매업,남성,247,39399000,5781554.072,360965.173,2145409.749,2020-12-15
2020-01-01,제주시,삼양동,건강보조식품 소매업,남성,2,120000,5781554.072,360965.173,2145409.749,2020-12-15
2020-01-01,제주시,삼양동,비알콜 음료점업,남성,1654,14662610,5781554.072,360965.173,2145409.749,2020-12-15
2020-01-01,제주시,삼양동,기타음식료품위주종합소매업,남성,879,20506890,5781554.072,360965.173,2145409.749,2020-12-15
2020-01-01,제주시,삼양동,기타 주점업,남성,122,17944000,5781554.072,360965.173,2145409.749,2020-12-15
2020-01-01,제주시,삼양동,기타 외국식 음식점업,남성,33,2304000,5781554.072,360965.173,2145409.749,2020-12-15
2020-01-01,제주시,삼양동,그외 기타 종합 소매업,남성,1,150000,5781554.072,360965.173,2145409.749,2020-12-15
2020-01-01,제주시,삼도2동,화장품 및 방향제 소매업,여성,43,4927900,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도2동,일식 음식점업,여성,198,11185500,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도2동,전시 및 행사 대행업,여성,9,547600,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도2동,호텔업,여성,716,90865405,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도2동,한식 음식점업,여성,5504,176807280,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,344,3366650,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도2동,택시 운송업,여성,18,109300,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도2동,체인화 편의점,여성,5852,56854570,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도1동,체인화 편의점,여성,3704,32664980,3494662.365,297070.811,2362562.46,2020-12-15
2020-01-01,제주시,삼도2동,육류 소매업,여성,32,2366280,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도2동,기타 외국식 음식점업,여성,65,4425676,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도2동,기타 주점업,여성,20,2060000,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도2동,기타음식료품위주종합소매업,여성,1,22000,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도2동,일반유흥 주점업,여성,10,1098000,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도2동,그외 기타 스포츠시설 운영업,여성,2,40000,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도2동,비알콜 음료점업,여성,26,229000,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도2동,그외 기타 종합 소매업,여성,5,1505000,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도2동,수산물 소매업,여성,7,1665000,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도2동,스포츠 및 레크레이션 용품 임대업,여성,43,15635500,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도2동,여관업,여성,82,6064411,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도2동,욕탕업,여성,94,1734500,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도2동,빵 및 과자류 소매업,여성,354,4049750,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도2동,서양식 음식점업,여성,687,11926900,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도1동,차량용 주유소 운영업,남성,388,21935046,3110838.018,228619.514,2456483.118,2020-12-15
2020-01-01,제주시,삼도2동,슈퍼마켓,여성,1003,17101479,1508363.975,303773.482,2034872.861,2020-12-15
2020-01-01,제주시,삼도2동,그외 기타 스포츠시설 운영업,남성,3,413000,1594741.666,229133.988,2097288.352,2020-12-15
2020-01-01,제주시,삼양동,빵 및 과자류 소매업,남성,1288,19147900,5781554.072,360965.173,2145409.749,2020-12-15
2020-01-01,제주시,삼도1동,차량용 주유소 운영업,여성,230,11063077,3494662.365,297070.811,2362562.46,2020-12-15
2020-01-01,제주시,삼도1동,건강보조식품 소매업,남성,57,10970500,3110838.018,228619.514,2456483.118,2020-12-15
2020-01-01,제주시,봉개동,중식 음식점업,여성,41,893000,1328538.795,129311.929,1346656.546,2020-12-15
2020-01-01,제주시,봉개동,차량용 가스 충전업,여성,13,790000,1328538.795,129311.929,1346656.546,2020-12-15
2020-01-01,제주시,봉개동,차량용 주유소 운영업,여성,1605,83907132,1328538.795,129311.929,1346656.546,2020-12-15
2020-01-01,제주시,봉개동,체인화 편의점,여성,1902,19235860,1328538.795,129311.929,1346656.546,2020-12-15
2020-01-01,제주시,봉개동,한식 음식점업,여성,832,26867250,1328538.795,129311.929,1346656.546,2020-12-15
2020-01-01,제주시,봉개동,휴양콘도 운영업,여성,539,64435160,1328538.795,129311.929,1346656.546,2020-12-15
2020-01-01,제주시,삼도1동,과실 및 채소 소매업,남성,83,21690800,3110838.018,228619.514,2456483.118,2020-12-15
2020-01-01,제주시,삼도1동,슈퍼마켓,남성,9570,241750775,3110838.018,228619.514,2456483.118,2020-12-15
2020-01-01,제주시,삼도1동,관광 민예품 및 선물용품 소매업,남성,9,3427000,3110838.018,228619.514,2456483.118,2020-12-15
2020-01-01,제주시,삼도1동,그외 기타 종합 소매업,남성,2,1250000,3110838.018,228619.514,2456483.118,2020-12-15
2020-01-01,제주시,삼도1동,기타 외국식 음식점업,남성,115,3990000,3110838.018,228619.514,2456483.118,2020-12-15
2020-01-01,제주시,삼도1동,기타 주점업,남성,514,98855000,3110838.018,228619.514,2456483.118,2020-12-15
2020-01-01,제주시,삼도1동,비알콜 음료점업,남성,247,2195200,3110838.018,228619.514,2456483.118,2020-12-15
